level,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,motif,expression,semantic_pair,generation_priority,candidate_role,modifier_guard_required,skeleton_key,production_key,blueprint_id,company_shard,source_blueprint_id,source_expression,repair_rule,dense_funding_fields_required,raw_funding_rate_present
L3_state_conditioned_feature,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_2h,delta_12h,mean_reversion_gate,"Mul(Neg(ZScore(Mean(funding_rate_state_last_ffill_8h,2))),Sign(Delta(index_close,12)))",basis_premium_like|funding_like,P1,ordinary_alpha_valid_requires_dense_funding_materializer,True,skel_27dd3b339a7ac705,prod_df50800c84fab699,a7ff24r2_df50800c84fab699,shard_09,a7ff24r_593f22ed45b0764c,"Mul(Neg(ZScore(Mean(funding_rate,2))),Sign(Delta(index_close,12)))",mean_dense_state,funding_rate_state_last_ffill_8h,False
L3_state_conditioned_feature,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_4h,mean_8h,mean_reversion_gate,"Mul(Neg(ZScore(Mean(funding_rate_state_last_ffill_8h,4))),Sign(Mean(index_close,8)))",basis_premium_like|funding_like,P1,ordinary_alpha_valid_requires_dense_funding_materializer,True,skel_61e38895d3ebdb34,prod_fee0953712edb34a,a7ff24r2_fee0953712edb34a,shard_09,a7ff24r_596a7faf986998cc,"Mul(Neg(ZScore(Mean(funding_rate,4))),Sign(Mean(index_close,8)))",mean_dense_state,funding_rate_state_last_ffill_8h,False
L3_state_conditioned_feature,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_2h,delta_4h,mean_reversion_gate,"Mul(Neg(ZScore(Delta(funding_rate_state_last_ffill_8h,2))),Sign(Delta(index_close,4)))",basis_premium_like|funding_like,P1,ordinary_alpha_valid_requires_dense_funding_materializer,True,skel_321727627a648531,prod_50d41a811a1ac207,a7ff24r2_50d41a811a1ac207,shard_09,a7ff24r_5acd00f6ce096992,"Mul(Neg(ZScore(Delta(funding_rate,2))),Sign(Delta(index_close,4)))",delta_dense_state,funding_rate_state_last_ffill_8h,False
L3_state_conditioned_feature,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_1h,delta_12h,mean_reversion_gate,"Mul(Neg(ZScore(Delta(funding_rate_state_last_ffill_8h,1))),Sign(Delta(index_close,12)))",basis_premium_like|funding_like,P1,ordinary_alpha_valid_requires_dense_funding_materializer,True,skel_321727627a648531,prod_551a3215dd03a78d,a7ff24r2_551a3215dd03a78d,shard_09,a7ff24r_5cf8f9b74c8f2e5e,"Mul(Neg(ZScore(Delta(funding_rate,1))),Sign(Delta(index_close,12)))",delta_dense_state,funding_rate_state_last_ffill_8h,False
L3_state_conditioned_feature,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_1h,mean_12h,mean_reversion_gate,"Mul(Neg(ZScore(Mean(funding_rate_state_last_ffill_8h,1))),Sign(Mean(index_close,12)))",basis_premium_like|funding_like,P1,ordinary_alpha_valid_requires_dense_funding_materializer,True,skel_61e38895d3ebdb34,prod_d38cd97a2e3e142a,a7ff24r2_d38cd97a2e3e142a,shard_09,a7ff24r_5eeb24c7357295a4,"Mul(Neg(ZScore(Mean(funding_rate,1))),Sign(Mean(index_close,12)))",mean_dense_state,funding_rate_state_last_ffill_8h,False
L3_state_conditioned_feature,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_2h,mean_2h,mean_reversion_gate,"Mul(Neg(ZScore(Delta(funding_rate_state_last_ffill_8h,2))),Sign(Mean(index_close,2)))",basis_premium_like|funding_like,P1,ordinary_alpha_valid_requires_dense_funding_materializer,True,skel_c4cc431ec74593ce,prod_0c6f03b82f20d4a0,a7ff24r2_0c6f03b82f20d4a0,shard_09,a7ff24r_63c8ed7b6fe0e7dc,"Mul(Neg(ZScore(Delta(funding_rate,2))),Sign(Mean(index_close,2)))",delta_dense_state,funding_rate_state_last_ffill_8h,False
L3_state_conditioned_feature,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_1h,delta_4h,mean_reversion_gate,"Mul(Neg(ZScore(Delta(funding_rate_state_last_ffill_8h,1))),Sign(Delta(index_close,4)))",basis_premium_like|funding_like,P1,ordinary_alpha_valid_requires_dense_funding_materializer,True,skel_321727627a648531,prod_85ae81c4843f36cb,a7ff24r2_85ae81c4843f36cb,shard_09,a7ff24r_641699a1afd441db,"Mul(Neg(ZScore(Delta(funding_rate,1))),Sign(Delta(index_close,4)))",delta_dense_state,funding_rate_state_last_ffill_8h,False
L3_state_conditioned_feature,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_4h,delta_1h,mean_reversion_gate,"Mul(Neg(ZScore(Mean(funding_rate_state_last_ffill_8h,4))),Sign(Delta(index_close,1)))",basis_premium_like|funding_like,P1,ordinary_alpha_valid_requires_dense_funding_materializer,True,skel_27dd3b339a7ac705,prod_fbf6c74a10d6855f,a7ff24r2_fbf6c74a10d6855f,shard_09,a7ff24r_695076f43ca28245,"Mul(Neg(ZScore(Mean(funding_rate,4))),Sign(Delta(index_close,1)))",mean_dense_state,funding_rate_state_last_ffill_8h,False
L3_state_conditioned_feature,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_2h,mean_12h,mean_reversion_gate,"Mul(Neg(ZScore(Mean(funding_rate_state_last_ffill_8h,2))),Sign(Mean(index_close,12)))",basis_premium_like|funding_like,P1,ordinary_alpha_valid_requires_dense_funding_materializer,True,skel_61e38895d3ebdb34,prod_0103d38556b8ee94,a7ff24r2_0103d38556b8ee94,shard_09,a7ff24r_6f4f3f27004c95a4,"Mul(Neg(ZScore(Mean(funding_rate,2))),Sign(Mean(index_close,12)))",mean_dense_state,funding_rate_state_last_ffill_8h,False
L3_state_conditioned_feature,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_2h,delta_8h,mean_reversion_gate,"Mul(Neg(ZScore(Delta(funding_rate_state_last_ffill_8h,2))),Sign(Delta(index_close,8)))",basis_premium_like|funding_like,P1,ordinary_alpha_valid_requires_dense_funding_materializer,True,skel_321727627a648531,prod_deb7bf788a456338,a7ff24r2_deb7bf788a456338,shard_09,a7ff24r_6f8eb49555463801,"Mul(Neg(ZScore(Delta(funding_rate,2))),Sign(Delta(index_close,8)))",delta_dense_state,funding_rate_state_last_ffill_8h,False
